,0,1,2,3
1945,TX48009,100.0,Hillary Clinton,394
1946,DEDE,100.0,Hillary Clinton,235581
1947,DEDE,100.0,Donald Trump,185103
1948,NE31079,100.0,Donald Trump,14139
1949,NE31079,100.0,Hillary Clinton,6142
1950,IA19149,100.0,Donald Trump,9659
1951,IA19149,100.0,Hillary Clinton,2878
1952,NE31073,100.0,Donald Trump,792
1953,NE31073,100.0,Hillary Clinton,165
1954,IA19147,100.0,Donald Trump,3079
1955,IA19147,100.0,Hillary Clinton,1395
1956,NE31071,100.0,Donald Trump,819
1957,NE31071,100.0,Hillary Clinton,121
1958,IA19145,100.0,Donald Trump,4875
1959,IA19145,100.0,Hillary Clinton,1801
1960,NE31077,100.0,Donald Trump,911
1961,NE31077,100.0,Hillary Clinton,210
1962,IA19143,100.0,Donald Trump,2528
1963,IA19143,100.0,Hillary Clinton,552
1964,NE31075,100.0,Donald Trump,367
1965,NE31075,100.0,Hillary Clinton,20
1966,IA19141,100.0,Donald Trump,5735
1967,IA19141,100.0,Hillary Clinton,1314
1968,LA22109,100.0,Donald Trump,31900
1969,LA22109,100.0,Hillary Clinton,10664
1970,MT30023,100.0,Hillary Clinton,2018
1971,MT30023,100.0,Donald Trump,1736
1972,SD46109,100.0,Donald Trump,2142
1973,SD46109,100.0,Hillary Clinton,1539
1974,ND38061,100.0,Donald Trump,2551
1975,ND38061,100.0,Hillary Clinton,1211
1976,LA22101,100.0,Donald Trump,14353
1977,LA22101,100.0,Hillary Clinton,8050
1978,SD46102,100.0,Hillary Clinton,2504
1979,SD46102,100.0,Donald Trump,241
1980,LA22103,100.0,Donald Trump,90914
1981,LA22103,100.0,Hillary Clinton,27716
1982,LA22105,100.0,Donald Trump,33933
1983,LA22105,100.0,Hillary Clinton,16869
1984,MT30021,100.0,Donald Trump,3298
1985,MT30021,100.0,Hillary Clinton,786
1986,LA22107,100.0,Hillary Clinton,1329
1987,LA22107,100.0,Donald Trump,1180
1988,IL17011,100.0,Donald Trump,9264
1989,IL17011,100.0,Hillary Clinton,6010
1990,IL17013,100.0,Donald Trump,1719
1991,IL17013,100.0,Hillary Clinton,739
1992,IL17015,100.0,Donald Trump,4428
1993,IL17015,100.0,Hillary Clinton,2437
1994,IL17017,100.0,Donald Trump,3216
1995,IL17017,100.0,Hillary Clinton,1617
1996,IL17019,100.0,Hillary Clinton,49694
1997,IL17019,100.0,Donald Trump,33235
1998,MT30027,100.0,Donald Trump,4235
1999,MT30027,100.0,Hillary Clinton,1196
2000,TN47167,100.0,Donald Trump,16893
2001,TN47167,100.0,Hillary Clinton,5779
2002,NC37133,100.0,Donald Trump,36342
2003,NC37133,100.0,Hillary Clinton,17156
2004,TN47165,100.0,Donald Trump,50105
2005,TN47165,100.0,Hillary Clinton,18153
2006,NC37131,100.0,Hillary Clinton,6113
2007,NC37131,100.0,Donald Trump,3556
2008,TN47163,100.0,Donald Trump,45577
2009,TN47163,100.0,Hillary Clinton,11910
2010,MT30025,100.0,Donald Trump,1276
2011,MT30025,100.0,Hillary Clinton,154
2012,TN47161,100.0,Donald Trump,3864
2013,TN47161,100.0,Hillary Clinton,1222
2014,NC37135,100.0,Hillary Clinton,59105
2015,NC37135,100.0,Donald Trump,18373
2016,PA42029,100.0,Hillary Clinton,140188
2017,PA42029,100.0,Donald Trump,115582
2018,NC37139,100.0,Hillary Clinton,8455
2019,NC37139,100.0,Donald Trump,8082
2020,TN47169,100.0,Donald Trump,2099
2021,TN47169,100.0,Hillary Clinton,943
2022,NE31107,100.0,Donald Trump,3181
2023,NE31107,100.0,Hillary Clinton,715
2024,NE31105,100.0,Donald Trump,1317
2025,NE31105,100.0,Hillary Clinton,227
2026,LA22039,100.0,Donald Trump,10357
2027,LA22039,100.0,Hillary Clinton,4208
2028,NE31101,100.0,Donald Trump,3203
2029,NE31101,100.0,Hillary Clinton,560
2030,GA13147,100.0,Donald Trump,7285
2031,GA13147,100.0,Hillary Clinton,2583
2032,LA22035,100.0,Hillary Clinton,1838
2033,LA22035,100.0,Donald Trump,1059
2034,LA22037,100.0,Donald Trump,5569
2035,LA22037,100.0,Hillary Clinton,4235
2036,LA22031,100.0,Donald Trump,8067
2037,LA22031,100.0,Hillary Clinton,5163
2038,LA22033,100.0,Hillary Clinton,102711
2039,LA22033,100.0,Donald Trump,84620
2040,GA13145,100.0,Donald Trump,11931
2041,GA13145,100.0,Hillary Clinton,4082
2042,TN47175,100.0,Donald Trump,1820
2043,TN47175,100.0,Hillary Clinton,539
2044,MD24045,100.0,Donald Trump,20832
2045,MD24045,100.0,Hillary Clinton,16327
2046,MD24510,99.32,Hillary Clinton,178562
2047,MD24510,99.32,Donald Trump,22726
2048,MD24047,100.0,Donald Trump,15910
2049,MD24047,100.0,Hillary Clinton,8783
2050,MD24041,100.0,Donald Trump,10098
2051,MD24041,100.0,Hillary Clinton,7865
2052,MD24043,100.0,Donald Trump,38842
2053,MD24043,100.0,Hillary Clinton,19193
2054,TN47177,100.0,Donald Trump,9535
2055,TN47177,100.0,Hillary Clinton,3535
2056,KY21117,100.0,Donald Trump,42958
2057,KY21117,100.0,Hillary Clinton,24213
2058,TN47171,100.0,Donald Trump,5666
2059,TN47171,100.0,Hillary Clinton,1260
2060,KS20109,100.0,Donald Trump,1124
2061,KS20109,100.0,Hillary Clinton,149
2062,KS20103,100.0,Donald Trump,17387
2063,KS20103,100.0,Hillary Clinton,10064
2064,KS20101,100.0,Donald Trump,684
2065,KS20101,100.0,Hillary Clinton,104
2066,KS20107,100.0,Donald Trump,3377
2067,KS20107,100.0,Hillary Clinton,721
2068,KS20105,100.0,Donald Trump,1168
2069,KS20105,100.0,Hillary Clinton,214
2070,IDID,100.0,Donald Trump,407199
2071,IDID,100.0,Hillary Clinton,189677
2072,CA06093,100.0,Donald Trump,11212
2073,CA06093,100.0,Hillary Clinton,7106
2074,CA06091,100.0,Donald Trump,1048
2075,CA06091,100.0,Hillary Clinton,601
2076,CA06097,100.0,Hillary Clinton,116027
2077,CA06097,100.0,Donald Trump,37421
2078,CA06095,100.0,Hillary Clinton,97159
2079,CA06095,100.0,Donald Trump,49595
2080,MO29019,100.0,Hillary Clinton,41072
2081,MO29019,100.0,Donald Trump,36146
2082,CA06099,100.0,Hillary Clinton,73939
2083,CA06099,100.0,Donald Trump,72960
2084,FLFL,100.0,Donald Trump,4605515
2085,FLFL,100.0,Hillary Clinton,4485745
2086,KS20077,100.0,Donald Trump,1950
2087,KS20077,100.0,Hillary Clinton,388
2088,OK40069,100.0,Donald Trump,3081
2089,OK40069,100.0,Hillary Clinton,782
2090,KS20075,100.0,Donald Trump,690
2091,KS20075,100.0,Hillary Clinton,114
2092,KS20073,100.0,Donald Trump,2146
2093,KS20073,100.0,Hillary Clinton,484
2094,KS20071,100.0,Donald Trump,523
2095,KS20071,100.0,Hillary Clinton,83
2096,OK40063,100.0,Donald Trump,3387
2097,OK40063,100.0,Hillary Clinton,961
2098,OK40061,100.0,Donald Trump,3697
2099,OK40061,100.0,Hillary Clinton,882
2100,OK40067,100.0,Donald Trump,1905
2101,OK40067,100.0,Hillary Clinton,365
2102,OK40065,100.0,Donald Trump,5969
2103,OK40065,100.0,Hillary Clinton,1473
2104,KS20079,100.0,Donald Trump,8503
2105,KS20079,100.0,Hillary Clinton,5006
2106,NE31117,100.0,Donald Trump,257
2107,NE31117,100.0,Hillary Clinton,14
2108,WA53065,66.67,Donald Trump,11059
2109,WA53065,66.67,Hillary Clinton,4348
2110,SD46021,100.0,Donald Trump,704
2111,SD46021,100.0,Hillary Clinton,105
2112,MO29017,100.0,Donald Trump,4827
2113,MO29017,100.0,Hillary Clinton,705
2114,NV32019,100.0,Donald Trump,16005
2115,NV32019,100.0,Hillary Clinton,6146
2116,TX48377,100.0,Hillary Clinton,1458
2117,TX48377,100.0,Donald Trump,652
2118,VA51600,100.0,Hillary Clinton,7363
2119,VA51600,100.0,Donald Trump,3695
2120,SDSD,100.0,Donald Trump,227701
2121,SDSD,100.0,Hillary Clinton,117442
2122,NE31119,100.0,Donald Trump,10518
2123,NE31119,100.0,Hillary Clinton,2663
2124,PA42067,100.0,Donald Trump,8234
2125,PA42067,100.0,Hillary Clinton,1810
2126,MN27159,100.0,Donald Trump,4837
2127,MN27159,100.0,Hillary Clinton,1684
2128,MO29129,100.0,Donald Trump,1486
2129,MO29129,100.0,Hillary Clinton,216
2130,MN27151,100.0,Donald Trump,2962
2131,MN27151,100.0,Hillary Clinton,1679
2132,MN27153,100.0,Donald Trump,8485
2133,MN27153,100.0,Hillary Clinton,2783
2134,MN27155,100.0,Donald Trump,1050
2135,MN27155,100.0,Hillary Clinton,631
2136,MN27157,100.0,Donald Trump,6989
2137,MN27157,100.0,Hillary Clinton,3866
2138,NJ34023,100.0,Hillary Clinton,164887
2139,NJ34023,100.0,Donald Trump,108981
2140,NJ34021,100.0,Hillary Clinton,93721
2141,NJ34021,100.0,Donald Trump,42604
2142,NJ34027,100.0,Donald Trump,125376
2143,NJ34027,100.0,Hillary Clinton,114437
2144,NJ34025,100.0,Donald Trump,165305
2145,NJ34025,100.0,Hillary Clinton,135825
2146,NJ34029,100.0,Donald Trump,170103
2147,NJ34029,100.0,Hillary Clinton,81845
2148,MI26149,100.0,Donald Trump,14886
2149,MI26149,100.0,Hillary Clinton,7529
2150,MI26141,100.0,Donald Trump,4486
2151,MI26141,100.0,Hillary Clinton,2400
2152,MI26143,100.0,Donald Trump,8141
2153,MI26143,100.0,Hillary Clinton,4287
2154,MI26145,100.0,Donald Trump,45469
2155,MI26145,100.0,Hillary Clinton,44395
2156,MI26147,100.0,Donald Trump,49067
2157,MI26147,100.0,Hillary Clinton,24553
2158,PA42061,100.0,Donald Trump,14369
2159,PA42061,100.0,Hillary Clinton,4487
2160,NJ34001,100.0,Hillary Clinton,54472
2161,NJ34001,100.0,Donald Trump,47882
2162,TX48447,100.0,Donald Trump,715
2163,TX48447,100.0,Hillary Clinton,84
2164,NV32015,100.0,Donald Trump,1828
2165,NV32015,100.0,Hillary Clinton,403
2166,VA51065,100.0,Donald Trump,7018
2167,VA51065,100.0,Hillary Clinton,5751
2168,MI26009,100.0,Donald Trump,8469
2169,MI26009,100.0,Hillary Clinton,4448
2170,VA51063,100.0,Donald Trump,5289
2171,VA51063,100.0,Hillary Clinton,2300
2172,VA51061,100.0,Donald Trump,22110
2173,VA51061,100.0,Hillary Clinton,12960
2174,MI26005,100.0,Donald Trump,33812
2175,MI26005,100.0,Hillary Clinton,17932
2176,MI26007,100.0,Donald Trump,9090
2177,MI26007,100.0,Hillary Clinton,4877
2178,MI26001,100.0,Donald Trump,4201
2179,MI26001,100.0,Hillary Clinton,1732
2180,TX48445,100.0,Donald Trump,1295
2181,TX48445,100.0,Hillary Clinton,424
2182,MI26003,100.0,Donald Trump,2585
2183,MI26003,100.0,Hillary Clinton,1663
2184,VA51069,100.0,Donald Trump,26069
2185,VA51069,100.0,Hillary Clinton,11920
2186,KY21213,100.0,Donald Trump,5077
2187,KY21213,100.0,Hillary Clinton,2144
2188,WI55127,100.0,Donald Trump,28848
2189,WI55127,100.0,Hillary Clinton,18706
2190,KY21211,100.0,Donald Trump,13196
2191,KY21211,100.0,Hillary Clinton,6276
2192,WI55125,100.0,Donald Trump,8169
2193,WI55125,100.0,Hillary Clinton,4769
2194,KY21217,100.0,Donald Trump,8320
2195,KY21217,100.0,Hillary Clinton,2553
2196,WI55123,100.0,Donald Trump,6994
2197,WI55123,100.0,Hillary Clinton,6351
2198,KY21215,100.0,Donald Trump,7196
2199,KY21215,100.0,Hillary Clinton,1921
2200,WI55121,100.0,Donald Trump,7370
2201,WI55121,100.0,Hillary Clinton,5645
2202,TX48443,100.0,Donald Trump,287
2203,TX48443,100.0,Hillary Clinton,140
2204,KY21219,100.0,Donald Trump,3612
2205,KY21219,100.0,Hillary Clinton,1042
2206,WI55129,100.0,Donald Trump,5404
2207,WI55129,100.0,Hillary Clinton,3283
2208,PA42063,100.0,Donald Trump,24920
2209,PA42063,100.0,Hillary Clinton,11468
2210,TX48441,100.0,Donald Trump,33172
2211,TX48441,100.0,Hillary Clinton,10047
2212,GA13281,100.0,Donald Trump,5377
2213,GA13281,100.0,Hillary Clinton,1206
2214,TX48267,100.0,Donald Trump,1697
2215,TX48267,100.0,Hillary Clinton,206
2216,GA13283,100.0,Donald Trump,1808
2217,GA13283,100.0,Hillary Clinton,860
2218,GA13285,100.0,Donald Trump,15643
2219,GA13285,100.0,Hillary Clinton,9597
2220,GA13287,100.0,Donald Trump,2094
2221,GA13287,100.0,Hillary Clinton,1243
2222,GA13289,100.0,Donald Trump,2034
2223,GA13289,100.0,Hillary Clinton,1970
2224,KY21031,100.0,Donald Trump,4428
2225,KY21031,100.0,Hillary Clinton,947
2226,KY21037,100.0,Donald Trump,25050
2227,KY21037,100.0,Hillary Clinton,14658
2228,KY21035,100.0,Donald Trump,10367
2229,KY21035,100.0,Hillary Clinton,4749
2230,IN18079,100.0,Donald Trump,8222
2231,IN18079,100.0,Hillary Clinton,2364
2232,WI55075,100.0,Donald Trump,12995
2233,WI55075,100.0,Hillary Clinton,6243
2234,IN18071,100.0,Donald Trump,12857
2235,IN18071,100.0,Hillary Clinton,3843
2236,ME23031,100.0,Hillary Clinton,55828
2237,ME23031,100.0,Donald Trump,50388
2238,IN18073,100.0,Donald Trump,9382
2239,IN18073,100.0,Hillary Clinton,3329
2240,IN18075,100.0,Donald Trump,5697
2241,IN18075,100.0,Hillary Clinton,1889
2242,IN18077,100.0,Donald Trump,8538
2243,IN18077,100.0,Hillary Clinton,4325
2244,VA51660,100.0,Hillary Clinton,10100
2245,VA51660,100.0,Donald Trump,6232
2246,TX48341,100.0,Donald Trump,3974
2247,TX48341,100.0,Hillary Clinton,1096
2248,VT50011,100.0,Hillary Clinton,9351
2249,VT50011,100.0,Donald Trump,8752
2250,TX48343,100.0,Donald Trump,3443
2251,TX48343,100.0,Hillary Clinton,1425
2252,VT50017,100.0,Hillary Clinton,7522
2253,VT50017,100.0,Donald Trump,4997
2254,TX48345,100.0,Donald Trump,571
2255,TX48345,100.0,Hillary Clinton,40
2256,VT50015,100.0,Hillary Clinton,7241
2257,VT50015,100.0,Donald Trump,3570
2258,TX48347,100.0,Donald Trump,14751
2259,TX48347,100.0,Hillary Clinton,6822
2260,NV32013,100.0,Donald Trump,4521
2261,NV32013,100.0,Hillary Clinton,1386
2262,VT50019,100.0,Hillary Clinton,5181
2263,VT50019,100.0,Donald Trump,5158
2264,WI55013,100.0,Donald Trump,5412
2265,WI55013,100.0,Hillary Clinton,2948
2266,WI55011,100.0,Donald Trump,4049
2267,WI55011,100.0,Hillary Clinton,2531
2268,WI55017,100.0,Donald Trump,17912
2269,WI55017,100.0,Hillary Clinton,11875
2270,WI55015,100.0,Donald Trump,15345
2271,WI55015,100.0,Hillary Clinton,9634
2272,WI55019,100.0,Donald Trump,8645
2273,WI55019,100.0,Hillary Clinton,4225
2274,MS28163,100.0,Hillary Clinton,5221
2275,MS28163,100.0,Donald Trump,4568
2276,MS28161,100.0,Donald Trump,3366
2277,MS28161,100.0,Hillary Clinton,2574
2278,KY21147,100.0,Donald Trump,5012
2279,KY21147,100.0,Hillary Clinton,664
2280,TX48169,100.0,Donald Trump,1223
2281,TX48169,100.0,Hillary Clinton,224
2282,KY21145,100.0,Donald Trump,20774
2283,KY21145,100.0,Hillary Clinton,9134
2284,KY21143,100.0,Donald Trump,2789
2285,KY21143,100.0,Hillary Clinton,1045
2286,KY21141,100.0,Donald Trump,7778
2287,KY21141,100.0,Hillary Clinton,2755
2288,VA51800,100.0,Hillary Clinton,23012
2289,VA51800,100.0,Donald Trump,17206
2290,TX48161,100.0,Donald Trump,5995
2291,TX48161,100.0,Hillary Clinton,1461
2292,NV32011,100.0,Donald Trump,723
2293,NV32011,100.0,Hillary Clinton,74
2294,TX48163,100.0,Hillary Clinton,1401
2295,TX48163,100.0,Donald Trump,1232
2296,TX48165,100.0,Donald Trump,3907
2297,TX48165,100.0,Hillary Clinton,597
2298,KY21149,100.0,Donald Trump,3381
2299,KY21149,100.0,Hillary Clinton,988
2300,TX48103,100.0,Donald Trump,1047
2301,TX48103,100.0,Hillary Clinton,299
2302,TX48269,100.0,Donald Trump,149
2303,TX48269,100.0,Hillary Clinton,5
2304,TX48101,100.0,Donald Trump,486
2305,TX48101,100.0,Hillary Clinton,84
2306,WA53067,93.9,Hillary Clinton,65015
2307,WA53067,93.9,Donald Trump,46219
2308,OH39153,100.0,Hillary Clinton,129922
2309,OH39153,100.0,Donald Trump,109531
2310,OH39151,100.0,Donald Trump,96345
2311,OH39151,100.0,Hillary Clinton,66581
2312,OH39157,100.0,Donald Trump,26105
2313,OH39157,100.0,Hillary Clinton,11895
2314,OH39155,100.0,Donald Trump,48152
2315,OH39155,100.0,Hillary Clinton,42130
2316,OH39159,100.0,Donald Trump,17601
2317,OH39159,100.0,Hillary Clinton,7530
2318,VA51710,100.0,Hillary Clinton,51429
2319,VA51710,100.0,Donald Trump,19875
2320,MA25013,100.0,Hillary Clinton,110313
2321,MA25013,100.0,Donald Trump,78230
2322,TX48015,100.0,Donald Trump,9637
2323,TX48015,100.0,Hillary Clinton,2319
2324,MA25011,100.0,Hillary Clinton,24369
2325,MA25011,100.0,Donald Trump,10327
2326,TX48017,100.0,Donald Trump,1343
2327,TX48017,100.0,Hillary Clinton,397
2328,MA25017,100.0,Hillary Clinton,508919
2329,MA25017,100.0,Donald Trump,216163
2330,TX48011,100.0,Donald Trump,924
2331,TX48011,100.0,Hillary Clinton,70
2332,MA25015,100.0,Hillary Clinton,54572
2333,MA25015,100.0,Donald Trump,22089
2334,TX48013,100.0,Donald Trump,8598
2335,TX48013,100.0,Hillary Clinton,4635
2336,MA25019,100.0,Hillary Clinton,4144
2337,MA25019,100.0,Donald Trump,1892
2338,SC45045,100.0,Donald Trump,125595
2339,SC45045,100.0,Hillary Clinton,73338
2340,TX48019,100.0,Donald Trump,8159
2341,TX48019,100.0,Hillary Clinton,1726
2342,NM35061,100.0,Donald Trump,13175
2343,NM35061,100.0,Hillary Clinton,10810
2344,NC37155,100.0,Donald Trump,20294
2345,NC37155,100.0,Hillary Clinton,18377
2346,OROR,99.11,Hillary Clinton,934631
2347,OROR,99.11,Donald Trump,742506
2348,ID16027,100.0,Donald Trump,46755
2349,ID16027,100.0,Hillary Clinton,16683
2350,NE31069,100.0,Donald Trump,869
2351,NE31069,100.0,Hillary Clinton,153
2352,IA19139,100.0,Donald Trump,9549
2353,IA19139,100.0,Hillary Clinton,8284
2354,ND38063,100.0,Donald Trump,1025
2355,ND38063,100.0,Hillary Clinton,536
2356,ID16023,100.0,Donald Trump,914
2357,ID16023,100.0,Hillary Clinton,160
2358,ID16021,100.0,Donald Trump,3789
2359,ID16021,100.0,Hillary Clinton,933
2360,IA19133,100.0,Donald Trump,3115
2361,IA19133,100.0,Hillary Clinton,1244
2362,NE31061,100.0,Donald Trump,1345
2363,NE31061,100.0,Hillary Clinton,250
2364,IA19131,100.0,Donald Trump,3180
2365,IA19131,100.0,Hillary Clinton,1879
2366,NE31063,100.0,Donald Trump,1106
2367,NE31063,100.0,Hillary Clinton,161
2368,IA19137,100.0,Donald Trump,3431
2369,IA19137,100.0,Hillary Clinton,1312
2370,NE31065,100.0,Donald Trump,1915
2371,NE31065,100.0,Hillary Clinton,304
2372,ID16029,100.0,Donald Trump,2275
2373,ID16029,100.0,Hillary Clinton,271
2374,ND38065,100.0,Donald Trump,827
2375,ND38065,100.0,Hillary Clinton,119
2376,SD46119,100.0,Donald Trump,679
2377,SD46119,100.0,Hillary Clinton,137
2378,SD46111,100.0,Donald Trump,819
2379,SD46111,100.0,Hillary Clinton,241
2380,ND38067,100.0,Donald Trump,2204
2381,ND38067,100.0,Hillary Clinton,681
2382,SD46115,100.0,Donald Trump,1854
2383,SD46115,100.0,Hillary Clinton,919
2384,SD46117,100.0,Donald Trump,1148
2385,SD46117,100.0,Hillary Clinton,329
2386,TX48421,100.0,Donald Trump,807
2387,TX48421,100.0,Hillary Clinton,96
2388,IL17009,100.0,Donald Trump,1776
2389,IL17009,100.0,Hillary Clinton,475
2390,IL17007,100.0,Donald Trump,12261
2391,IL17007,100.0,Hillary Clinton,8952
2392,IL17005,100.0,Donald Trump,4884
2393,IL17005,100.0,Hillary Clinton,2066
2394,IL17003,100.0,Donald Trump,1496
2395,IL17003,100.0,Hillary Clinton,1262
2396,IL17001,100.0,Donald Trump,22732
2397,IL17001,100.0,Hillary Clinton,7633
2398,RI44003,100.0,Donald Trump,38141
2399,RI44003,100.0,Hillary Clinton,37582
2400,RI44001,100.0,Hillary Clinton,14532
2401,RI44001,100.0,Donald Trump,8910
2402,PA42019,100.0,Donald Trump,61388
2403,PA42019,100.0,Hillary Clinton,26834
2404,RI44007,100.0,Hillary Clinton,141597
2405,RI44007,100.0,Donald Trump,90321
2406,RI44005,100.0,Hillary Clinton,22680
2407,RI44005,100.0,Donald Trump,14975
2408,PA42015,100.0,Donald Trump,17957
2409,PA42015,100.0,Hillary Clinton,6263
2410,PA42017,100.0,Hillary Clinton,165861
2411,PA42017,100.0,Donald Trump,163873
2412,RI44009,100.0,Hillary Clinton,33511
2413,RI44009,100.0,Donald Trump,27074
2414,PA42011,100.0,Donald Trump,93094
2415,PA42011,100.0,Hillary Clinton,75169
2416,TN47179,100.0,Donald Trump,34179
2417,TN47179,100.0,Hillary Clinton,13003
2418,PA42013,100.0,Donald Trump,37224
2419,PA42013,100.0,Hillary Clinton,13093
2420,IA19047,100.0,Donald Trump,4608
2421,IA19047,100.0,Hillary Clinton,1985
2422,NE31115,100.0,Donald Trump,323
2423,NE31115,100.0,Hillary Clinton,48
2424,IA19045,100.0,Donald Trump,11249
2425,IA19045,100.0,Hillary Clinton,10079
2426,LA22029,100.0,Donald Trump,5474
2427,LA22029,100.0,Hillary Clinton,3272
2428,IA19043,100.0,Donald Trump,5309
2429,IA19043,100.0,Hillary Clinton,3236
2430,NE31111,100.0,Donald Trump,11992
2431,NE31111,100.0,Hillary Clinton,2878
2432,IA19041,100.0,Donald Trump,5870
2433,IA19041,100.0,Hillary Clinton,2246
2434,NE31113,100.0,Donald Trump,400
2435,NE31113,100.0,Hillary Clinton,32
2436,LA22023,100.0,Donald Trump,3256
2437,LA22023,100.0,Hillary Clinton,323
2438,LA22021,100.0,Donald Trump,3822
2439,LA22021,100.0,Hillary Clinton,788
2440,LA22027,100.0,Donald Trump,3585
2441,LA22027,100.0,Hillary Clinton,2717
2442,IA19049,100.0,Donald Trump,19288
2443,IA19049,100.0,Hillary Clinton,15662
2444,LA22025,100.0,Donald Trump,3479
2445,LA22025,100.0,Hillary Clinton,1322
2446,TX48423,100.0,Donald Trump,58631
2447,TX48423,100.0,Hillary Clinton,22128
2448,WY56025,100.0,Donald Trump,23523
2449,WY56025,100.0,Hillary Clinton,6573
2450,NY36029,97.73,Hillary Clinton,192065
2451,NY36029,97.73,Donald Trump,173817
2452,VA51036,100.0,Hillary Clinton,2244
2453,VA51036,100.0,Donald Trump,1381
2454,UT49009,100.0,Donald Trump,327
2455,UT49009,100.0,Hillary Clinton,76
2456,LA22117,100.0,Donald Trump,12552
2457,LA22117,100.0,Hillary Clinton,5690
2458,LA22115,100.0,Donald Trump,13471
2459,LA22115,100.0,Hillary Clinton,2665
2460,LA22113,100.0,Donald Trump,19807
2461,LA22113,100.0,Hillary Clinton,4745
2462,LA22111,100.0,Donald Trump,7972
2463,LA22111,100.0,Hillary Clinton,2691
2464,LA22119,100.0,Donald Trump,11538
2465,LA22119,100.0,Hillary Clinton,6259
2466,WA53037,90.91,Donald Trump,9845
2467,WA53037,90.91,Hillary Clinton,7190
2468,MT30057,100.0,Donald Trump,3280
2469,MT30057,100.0,Hillary Clinton,1175
2470,WA53035,93.67,Hillary Clinton,60561
2471,WA53035,93.67,Donald Trump,46762
2472,CA06069,100.0,Hillary Clinton,10050
2473,CA06069,100.0,Donald Trump,6471
2474,CA06067,100.0,Hillary Clinton,273768
2475,CA06067,100.0,Donald Trump,163024
2476,CA06065,100.0,Hillary Clinton,339145
2477,CA06065,100.0,Donald Trump,309514
2478,CA06063,100.0,Donald Trump,5079
2479,CA06063,100.0,Hillary Clinton,3224
2480,PA42083,100.0,Donald Trump,11159
2481,PA42083,100.0,Hillary Clinton,3802
2482,CA06061,100.0,Donald Trump,78977
2483,CA06061,100.0,Hillary Clinton,61969
2484,WA53033,90.76,Hillary Clinton,657149
2485,WA53033,90.76,Donald Trump,197781
2486,KS20003,100.0,Donald Trump,2386
2487,KS20003,100.0,Hillary Clinton,665
2488,IAIA,99.94,Donald Trump,798923
2489,IAIA,99.94,Hillary Clinton,650790
2490,KS20001,100.0,Donald Trump,3575
2491,KS20001,100.0,Hillary Clinton,1398
2492,TX48219,100.0,Donald Trump,5793
2493,TX48219,100.0,Hillary Clinton,1257
2494,KS20007,100.0,Donald Trump,1822
2495,KS20007,100.0,Hillary Clinton,281
2496,FL12087,100.0,Donald Trump,21885
2497,FL12087,100.0,Hillary Clinton,18949
